color_space,descriptor,distance,normalization,k,map_score
HSL,Weighted Gradient Histogram,Histogram Intersection,Probability,-1,0.0006780729533192
HSL,Weighted Gradient Histogram,Histogram Intersection,Magnitude,-1,0.000448779175724
HSL,Weighted Gradient Histogram,Histogram Intersection,Min-Max,-1,0.0008438009006419
HSL,Weighted Gradient Histogram,Histogram Intersection,Standardization,-1,0.0019698158983873
HSL,Weighted Gradient Histogram,Histogram Intersection,Rank,-1,0.000500486297154
HSL,Statistics,Manhattan (L1),Aucune,-1,0.0032773109243697
HSL,Statistics,Manhattan (L1),Probability,-1,0.0030192743764172
HSL,Statistics,Manhattan (L1),Magnitude,-1,0.0027916551235878
HSL,Statistics,Manhattan (L1),Min-Max,-1,0.0030222088835534
HSL,Statistics,Manhattan (L1),Standardization,-1,0.0032117346938775
HSL,Statistics,Manhattan (L1),Rank,-1,0.004882498453927
HSL,Statistics,Euclidean (L2),Aucune,-1,0.0033053613053613
HSL,Statistics,Euclidean (L2),Probability,-1,0.0031616646658663
HSL,Statistics,Euclidean (L2),Magnitude,-1,0.0032414965986394
HSL,Statistics,Euclidean (L2),Min-Max,-1,0.0032414965986394
HSL,Statistics,Euclidean (L2),Standardization,-1,0.0031462585034013
HSL,Statistics,Euclidean (L2),Rank,-1,0.004882498453927
HSL,Statistics,Chebyshev,Aucune,-1,0.0029705215419501
HSL,Statistics,Chebyshev,Probability,-1,0.0032335600907029
HSL,Statistics,Chebyshev,Magnitude,-1,0.0031462585034013
HSL,Statistics,Chebyshev,Min-Max,-1,0.0031462585034013
HSL,Statistics,Chebyshev,Standardization,-1,0.0028026224982746
HSL,Statistics,Chebyshev,Rank,-1,0.0049115646258503
HSL,Statistics,Minkowski,Aucune,-1,0.0031930618401206
HSL,Statistics,Minkowski,Probability,-1,0.0030702947845804
HSL,Statistics,Minkowski,Magnitude,-1,0.0032117346938775
HSL,Statistics,Minkowski,Min-Max,-1,0.0032117346938775
HSL,Statistics,Minkowski,Standardization,-1,0.0028174603174603
HSL,Statistics,Minkowski,Rank,-1,0.004882498453927
HSL,Statistics,Khi2,Aucune,-1,0.0071428571428571
HSL,Statistics,Khi2,Probability,-1,0.0071428571428571
HSL,Statistics,Khi2,Magnitude,-1,0.0071428571428571
HSL,Statistics,Khi2,Min-Max,-1,0.0071428571428571
HSL,Statistics,Khi2,Standardization,-1,0.0032414965986394
HSL,Statistics,Khi2,Rank,-1,0.004882498453927
HSL,Statistics,Histogram Intersection,Aucune,-1,0.0005978390207977
HSL,Statistics,Histogram Intersection,Probability,-1,0.0001372394002242
HSL,Statistics,Histogram Intersection,Magnitude,-1,0.0001590835895411
HSL,Statistics,Histogram Intersection,Min-Max,-1,0.0008967777505513
HSL,Statistics,Histogram Intersection,Standardization,-1,0.0001364564467061
HSL,Statistics,Histogram Intersection,Rank,-1,0.0050714285714285
HSL,Local Binary Pattern,Manhattan (L1),Aucune,-1,0.0034981084489281
HSL,Local Binary Pattern,Manhattan (L1),Probability,-1,0.0022144177144177
HSL,Local Binary Pattern,Manhattan (L1),Magnitude,-1,0.0022403954834295
HSL,Local Binary Pattern,Manhattan (L1),Min-Max,-1,0.0021775577154267
HSL,Local Binary Pattern,Manhattan (L1),Standardization,-1,0.0021706150729919
HSL,Local Binary Pattern,Manhattan (L1),Rank,-1,0.0020576617042782
HSL,Local Binary Pattern,Euclidean (L2),Aucune,-1,0.0022032859927596
HSL,Local Binary Pattern,Euclidean (L2),Probability,-1,0.0022032859927596
HSL,Local Binary Pattern,Euclidean (L2),Magnitude,-1,0.0028393458393458
HSL,Local Binary Pattern,Euclidean (L2),Min-Max,-1,0.002358385661957
HSL,Local Binary Pattern,Euclidean (L2),Standardization,-1,0.0023425651622656
HSL,Local Binary Pattern,Euclidean (L2),Rank,-1,0.0021829131652661
HSL,Local Binary Pattern,Chebyshev,Aucune,-1,0.0022865196078431
HSL,Local Binary Pattern,Chebyshev,Probability,-1,0.0020161425068046
HSL,Local Binary Pattern,Chebyshev,Magnitude,-1,0.0024755534320751
HSL,Local Binary Pattern,Chebyshev,Min-Max,-1,0.0026870129616125
HSL,Local Binary Pattern,Chebyshev,Standardization,-1,0.0024755534320751
HSL,Local Binary Pattern,Chebyshev,Rank,-1,0.0027190476190476
HSL,Local Binary Pattern,Minkowski,Aucune,-1,0.0022116402116402
HSL,Local Binary Pattern,Minkowski,Probability,-1,0.0031794764689501
HSL,Local Binary Pattern,Minkowski,Magnitude,-1,0.0022477324263038
HSL,Local Binary Pattern,Minkowski,Min-Max,-1,0.0022674069627851
HSL,Local Binary Pattern,Minkowski,Standardization,-1,0.0053996598639455
HSL,Local Binary Pattern,Minkowski,Rank,-1,0.0021619425547996
HSL,Local Binary Pattern,Khi2,Aucune,-1,0.0028144716987753
HSL,Local Binary Pattern,Khi2,Probability,-1,0.0017600051595507
HSL,Local Binary Pattern,Khi2,Magnitude,-1,0.0052108843537414
HSL,Local Binary Pattern,Khi2,Min-Max,-1,0.0058956916099773
HSL,Local Binary Pattern,Khi2,Standardization,-1,0.0016043579857811
HSL,Local Binary Pattern,Khi2,Rank,-1,0.0027614929749139
HSL,Local Binary Pattern,Histogram Intersection,Aucune,-1,0.0001505721474932
HSL,Local Binary Pattern,Histogram Intersection,Probability,-1,0.0001505721474932
HSL,Local Binary Pattern,Histogram Intersection,Magnitude,-1,0.000132286487232
HSL,Local Binary Pattern,Histogram Intersection,Min-Max,-1,0.0005898788711288
HSL,Local Binary Pattern,Histogram Intersection,Standardization,-1,0.0071428571428571
HSL,Local Binary Pattern,Histogram Intersection,Rank,-1,0.0003053620995653
HSL,Haralick,Manhattan (L1),Aucune,-1,0.0022252058718224
HSL,Haralick,Manhattan (L1),Probability,-1,0.0021807382504907
HSL,Haralick,Manhattan (L1),Magnitude,-1,0.0021034798534798
HSL,Haralick,Manhattan (L1),Min-Max,-1,0.00169336244293
HSL,Haralick,Manhattan (L1),Standardization,-1,0.0018975404154292
HSL,Haralick,Manhattan (L1),Rank,-1,0.0034498834498834
HSL,Haralick,Euclidean (L2),Aucune,-1,0.0030738034344172
HSL,Haralick,Euclidean (L2),Probability,-1,0.0019346584787761
HSL,Haralick,Euclidean (L2),Magnitude,-1,0.0019418221834188
HSL,Haralick,Euclidean (L2),Min-Max,-1,0.0017225020679778
HSL,Haralick,Euclidean (L2),Standardization,-1,0.0019430427673461
HSL,Haralick,Euclidean (L2),Rank,-1,0.0034498834498834
HSL,Haralick,Chebyshev,Aucune,-1,0.0027870029999577
HSL,Haralick,Chebyshev,Probability,-1,0.0017798990995036
HSL,Haralick,Chebyshev,Magnitude,-1,0.001809015606925
HSL,Haralick,Chebyshev,Min-Max,-1,0.0019196042053184
HSL,Haralick,Chebyshev,Standardization,-1,0.001809015606925
HSL,Haralick,Chebyshev,Rank,-1,0.0050099206349206
HSL,Haralick,Minkowski,Aucune,-1,0.0023626775271512
HSL,Haralick,Minkowski,Probability,-1,0.0020154275996112
HSL,Haralick,Minkowski,Magnitude,-1,0.0019565476190476
HSL,Haralick,Minkowski,Min-Max,-1,0.001704024395985
HSL,Haralick,Minkowski,Standardization,-1,0.0019464285714285
HSL,Haralick,Minkowski,Rank,-1,0.0034498834498834
HSL,Haralick,Khi2,Aucune,-1,0.0071428571428571
HSL,Haralick,Khi2,Probability,-1,0.0071428571428571
HSL,Haralick,Khi2,Magnitude,-1,0.0071428571428571
HSL,Haralick,Khi2,Min-Max,-1,0.0071428571428571
HSL,Haralick,Khi2,Standardization,-1,0.0017993348115299
HSL,Haralick,Khi2,Rank,-1,0.0041878597592883
HSL,Haralick,Histogram Intersection,Aucune,-1,0.0002908551249114
HSL,Haralick,Histogram Intersection,Probability,-1,0.0001673654733402
HSL,Haralick,Histogram Intersection,Magnitude,-1,0.0001519646465262
HSL,Haralick,Histogram Intersection,Min-Max,-1,0.0001575628266739
HSL,Haralick,Histogram Intersection,Standardization,-1,0.0001510402431595
HSL,Haralick,Histogram Intersection,Rank,-1,0.0001331018801852
HSL,CNN (VGG-16),Manhattan (L1),Aucune,-1,0.0019998881744478
HSL,CNN (VGG-16),Manhattan (L1),Probability,-1,0.0044920634920634
HSL,CNN (VGG-16),Manhattan (L1),Magnitude,-1,0.0017710598694371
HSL,CNN (VGG-16),Manhattan (L1),Min-Max,-1,0.0024033101045296
HSL,CNN (VGG-16),Manhattan (L1),Standardization,-1,0.0019802193688966
HSL,CNN (VGG-16),Manhattan (L1),Rank,-1,0.0016095330153854
HSL,CNN (VGG-16),Euclidean (L2),Aucune,-1,0.0023029615886758
HSL,CNN (VGG-16),Euclidean (L2),Probability,-1,0.0026301672184025
HSL,CNN (VGG-16),Euclidean (L2),Magnitude,-1,0.0021218143276966
HSL,CNN (VGG-16),Euclidean (L2),Min-Max,-1,0.0022087678910595
HSL,CNN (VGG-16),Euclidean (L2),Standardization,-1,0.0020669392703291
HSL,CNN (VGG-16),Euclidean (L2),Rank,-1,0.0062585034013605
HSL,CNN (VGG-16),Chebyshev,Aucune,-1,0.0027440218511647
HSL,CNN (VGG-16),Chebyshev,Probability,-1,0.0024891774891774
HSL,CNN (VGG-16),Chebyshev,Magnitude,-1,0.0022660455486542
HSL,CNN (VGG-16),Chebyshev,Min-Max,-1,0.0034015848558221
HSL,CNN (VGG-16),Chebyshev,Standardization,-1,0.0019839942666029
HSL,CNN (VGG-16),Chebyshev,Rank,-1,0.0022776939641469
HSL,CNN (VGG-16),Minkowski,Aucune,-1,0.0021717391304347
HSL,CNN (VGG-16),Minkowski,Probability,-1,0.0026015738103021
HSL,CNN (VGG-16),Minkowski,Magnitude,-1,0.002000910321179
HSL,CNN (VGG-16),Minkowski,Min-Max,-1,0.0021918261761467
HSL,CNN (VGG-16),Minkowski,Standardization,-1,0.0019549414013699
HSL,CNN (VGG-16),Minkowski,Rank,-1,0.0016062397407948
HSL,CNN (VGG-16),Khi2,Aucune,-1,0.0071428571428571
HSL,CNN (VGG-16),Khi2,Probability,-1,0.0071428571428571
HSL,CNN (VGG-16),Khi2,Magnitude,-1,0.0071428571428571
HSL,CNN (VGG-16),Khi2,Min-Max,-1,0.0071428571428571
HSL,CNN (VGG-16),Khi2,Standardization,-1,0.0021646739043792
HSL,CNN (VGG-16),Khi2,Rank,-1,0.0016848613782518
HSL,CNN (VGG-16),Histogram Intersection,Aucune,-1,0.000207012261201
HSL,CNN (VGG-16),Histogram Intersection,Probability,-1,0.000156625676923
HSL,CNN (VGG-16),Histogram Intersection,Magnitude,-1,0.0001549066412551
HSL,CNN (VGG-16),Histogram Intersection,Min-Max,-1,0.0001751845598052
HSL,CNN (VGG-16),Histogram Intersection,Standardization,-1,0.0019802193688966
HSL,CNN (VGG-16),Histogram Intersection,Rank,-1,0.0001420339023592
HSV,Histogram,Manhattan (L1),Aucune,-1,0.0026783029001074
HSV,Histogram,Manhattan (L1),Probability,-1,0.0026783029001074
HSV,Histogram,Manhattan (L1),Magnitude,-1,0.0053095238095238
HSV,Histogram,Manhattan (L1),Min-Max,-1,0.0026783029001074
HSV,Histogram,Manhattan (L1),Standardization,-1,0.0050695732838589
HSV,Histogram,Manhattan (L1),Rank,-1,0.0048953427524856
HSV,Histogram,Euclidean (L2),Aucune,-1,0.0025226802183323
HSV,Histogram,Euclidean (L2),Probability,-1,0.0025226802183323
HSV,Histogram,Euclidean (L2),Magnitude,-1,0.0024619584675975
HSV,Histogram,Euclidean (L2),Min-Max,-1,0.0053809523809523
HSV,Histogram,Euclidean (L2),Standardization,-1,0.0024619584675975
HSV,Histogram,Euclidean (L2),Rank,-1,0.0050059523809523
HSV,Histogram,Chebyshev,Aucune,-1,0.0042456016889514
HSV,Histogram,Chebyshev,Probability,-1,0.0024759296431123
HSV,Histogram,Chebyshev,Magnitude,-1,0.0025921201814058
HSV,Histogram,Chebyshev,Min-Max,-1,0.0024036325992847
HSV,Histogram,Chebyshev,Standardization,-1,0.0025921201814058
HSV,Histogram,Chebyshev,Rank,-1,0.0058490566037735
HSV,Histogram,Minkowski,Aucune,-1,0.0025226802183323
HSV,Histogram,Minkowski,Probability,-1,0.0025226802183323
HSV,Histogram,Minkowski,Magnitude,-1,0.0024636591478696
HSV,Histogram,Minkowski,Min-Max,-1,0.0024874297545105
HSV,Histogram,Minkowski,Standardization,-1,0.0024636591478696
HSV,Histogram,Minkowski,Rank,-1,0.0050091185410334
HSV,Histogram,Khi2,Aucune,-1,0.0071428571428571
HSV,Histogram,Khi2,Probability,-1,0.0071428571428571
HSV,Histogram,Khi2,Magnitude,-1,0.0071428571428571
HSV,Histogram,Khi2,Min-Max,-1,0.0071428571428571
HSV,Histogram,Khi2,Standardization,-1,0.0017276955091038
HSV,Histogram,Khi2,Rank,-1,0.0042024704618689
HSV,Histogram,Histogram Intersection,Aucune,-1,0.0001405560133788
HSV,Histogram,Histogram Intersection,Probability,-1,0.0001405560133788
HSV,Histogram,Histogram Intersection,Magnitude,-1,0.0001383407931399
HSV,Histogram,Histogram Intersection,Min-Max,-1,0.0001520843992749
HSV,Histogram,Histogram Intersection,Standardization,-1,0.0050695732838589
HSV,Histogram,Histogram Intersection,Rank,-1,0.0002220749794921
HSV,Histogram (HSV/HSL),Manhattan (L1),Aucune,-1,0.0017296535549703
HSV,Histogram (HSV/HSL),Manhattan (L1),Probability,-1,0.0022704194409859
HSV,Histogram (HSV/HSL),Manhattan (L1),Magnitude,-1,0.004283988957902
HSV,Histogram (HSV/HSL),Manhattan (L1),Min-Max,-1,0.0017390261969522
HSV,Histogram (HSV/HSL),Manhattan (L1),Standardization,-1,0.0030405643738977
HSV,Histogram (HSV/HSL),Manhattan (L1),Rank,-1,0.0030416012558869
HSV,Histogram (HSV/HSL),Euclidean (L2),Aucune,-1,0.0019895197395197
HSV,Histogram (HSV/HSL),Euclidean (L2),Probability,-1,0.0016498432311733
HSV,Histogram (HSV/HSL),Euclidean (L2),Magnitude,-1,0.0016664093127793
HSV,Histogram (HSV/HSL),Euclidean (L2),Min-Max,-1,0.0016613175203562
HSV,Histogram (HSV/HSL),Euclidean (L2),Standardization,-1,0.0016737898579773
HSV,Histogram (HSV/HSL),Euclidean (L2),Rank,-1,0.0041666666666666
HSV,Histogram (HSV/HSL),Chebyshev,Aucune,-1,0.0016504973723018
HSV,Histogram (HSV/HSL),Chebyshev,Probability,-1,0.0033593519882179
HSV,Histogram (HSV/HSL),Chebyshev,Magnitude,-1,0.0033143244729814
HSV,Histogram (HSV/HSL),Chebyshev,Min-Max,-1,0.0017562259169402
HSV,Histogram (HSV/HSL),Chebyshev,Standardization,-1,0.0016693577754362
HSV,Histogram (HSV/HSL),Chebyshev,Rank,-1,0.0036831501831501
HSV,Histogram (HSV/HSL),Minkowski,Aucune,-1,0.0020714837141208
HSV,Histogram (HSV/HSL),Minkowski,Probability,-1,0.0019221213648553
HSV,Histogram (HSV/HSL),Minkowski,Magnitude,-1,0.0016775829752526
HSV,Histogram (HSV/HSL),Minkowski,Min-Max,-1,0.0016799861257611
HSV,Histogram (HSV/HSL),Minkowski,Standardization,-1,0.0016894695593433
HSV,Histogram (HSV/HSL),Minkowski,Rank,-1,0.0030784754093024
HSV,Histogram (HSV/HSL),Khi2,Aucune,-1,0.0071428571428571
HSV,Histogram (HSV/HSL),Khi2,Probability,-1,0.0071428571428571
HSV,Histogram (HSV/HSL),Khi2,Magnitude,-1,0.0071428571428571
HSV,Histogram (HSV/HSL),Khi2,Min-Max,-1,0.0071428571428571
HSV,Histogram (HSV/HSL),Khi2,Standardization,-1,0.0017989413645282
HSV,Histogram (HSV/HSL),Khi2,Rank,-1,0.0032191087897609
HSV,Histogram (HSV/HSL),Histogram Intersection,Aucune,-1,0.0003278034656716
HSV,Histogram (HSV/HSL),Histogram Intersection,Probability,-1,0.000262033444198
HSV,Histogram (HSV/HSL),Histogram Intersection,Magnitude,-1,0.0002834467120181
HSV,Histogram (HSV/HSL),Histogram Intersection,Min-Max,-1,0.0002887125744268
HSV,Histogram (HSV/HSL),Histogram Intersection,Standardization,-1,0.0071428571428571
HSV,Histogram (HSV/HSL),Histogram Intersection,Rank,-1,0.0001596094378537
HSV,Histogram Blob,Manhattan (L1),Aucune,-1,0.002876504447933
HSV,Histogram Blob,Manhattan (L1),Probability,-1,0.0058650793650793
HSV,Histogram Blob,Manhattan (L1),Magnitude,-1,0.0025242905242905
HSV,Histogram Blob,Manhattan (L1),Min-Max,-1,0.0052020202020202
HSV,Histogram Blob,Manhattan (L1),Standardization,-1,0.0025379967776584
HSV,Histogram Blob,Manhattan (L1),Rank,-1,0.0032026700041718
HSV,Histogram Blob,Euclidean (L2),Aucune,-1,0.0025031328320802
HSV,Histogram Blob,Euclidean (L2),Probability,-1,0.0025031328320802
HSV,Histogram Blob,Euclidean (L2),Magnitude,-1,0.0025031328320802
HSV,Histogram Blob,Euclidean (L2),Min-Max,-1,0.0048219461697722
HSV,Histogram Blob,Euclidean (L2),Standardization,-1,0.0025031328320802
HSV,Histogram Blob,Euclidean (L2),Rank,-1,0.0034821154268158
HSV,Histogram Blob,Chebyshev,Aucune,-1,0.0025219421101774
HSV,Histogram Blob,Chebyshev,Probability,-1,0.0025219421101774
HSV,Histogram Blob,Chebyshev,Magnitude,-1,0.0025219421101774
HSV,Histogram Blob,Chebyshev,Min-Max,-1,0.0043546365914786
HSV,Histogram Blob,Chebyshev,Standardization,-1,0.0025219421101774
HSV,Histogram Blob,Chebyshev,Rank,-1,0.0043070263070263
HSV,Histogram Blob,Minkowski,Aucune,-1,0.0049047619047619
HSV,Histogram Blob,Minkowski,Probability,-1,0.0025118411000763
HSV,Histogram Blob,Minkowski,Magnitude,-1,0.005079365079365
HSV,Histogram Blob,Minkowski,Min-Max,-1,0.0025118411000763
HSV,Histogram Blob,Minkowski,Standardization,-1,0.0048898809523809
HSV,Histogram Blob,Minkowski,Rank,-1,0.0034437022672316
HSV,Histogram Blob,Khi2,Aucune,-1,0.0071428571428571
HSV,Histogram Blob,Khi2,Probability,-1,0.0071428571428571
HSV,Histogram Blob,Khi2,Magnitude,-1,0.0071428571428571
HSV,Histogram Blob,Khi2,Min-Max,-1,0.0071428571428571
HSV,Histogram Blob,Khi2,Standardization,-1,0.0045544217687074
HSV,Histogram Blob,Khi2,Rank,-1,0.0047660098522167
HSV,Histogram Blob,Histogram Intersection,Aucune,-1,0.0001396635420472
HSV,Histogram Blob,Histogram Intersection,Probability,-1,0.0001396635420472
HSV,Histogram Blob,Histogram Intersection,Magnitude,-1,0.0001381493129051
HSV,Histogram Blob,Histogram Intersection,Min-Max,-1,0.0001396635420472
HSV,Histogram Blob,Histogram Intersection,Standardization,-1,0.0025379967776584
HSV,Histogram Blob,Histogram Intersection,Rank,-1,0.0002748781131408
HSV,Weighted Gradient Histogram,Manhattan (L1),Aucune,-1,0.0018959343141645
HSV,Weighted Gradient Histogram,Manhattan (L1),Probability,-1,0.0023199089678218
HSV,Weighted Gradient Histogram,Manhattan (L1),Magnitude,-1,0.0017237674333947
HSV,Weighted Gradient Histogram,Manhattan (L1),Min-Max,-1,0.0021575924075924
HSV,Weighted Gradient Histogram,Manhattan (L1),Standardization,-1,0.0021215092202251
HSV,Weighted Gradient Histogram,Manhattan (L1),Rank,-1,0.0003827659996938
HSV,Weighted Gradient Histogram,Euclidean (L2),Aucune,-1,0.0018571712428604
HSV,Weighted Gradient Histogram,Euclidean (L2),Probability,-1,0.0015986776705155
HSV,Weighted Gradient Histogram,Euclidean (L2),Magnitude,-1,0.0016023995497141
HSV,Weighted Gradient Histogram,Euclidean (L2),Min-Max,-1,0.001782063245949
HSV,Weighted Gradient Histogram,Euclidean (L2),Standardization,-1,0.0016063121954048
HSV,Weighted Gradient Histogram,Euclidean (L2),Rank,-1,0.0069047619047619
HSV,Weighted Gradient Histogram,Chebyshev,Aucune,-1,0.0023612304362304
HSV,Weighted Gradient Histogram,Chebyshev,Probability,-1,0.002018357218818
HSV,Weighted Gradient Histogram,Chebyshev,Magnitude,-1,0.0018294521071678
HSV,Weighted Gradient Histogram,Chebyshev,Min-Max,-1,0.0016398539506682
HSV,Weighted Gradient Histogram,Chebyshev,Standardization,-1,0.0016360528140839
HSV,Weighted Gradient Histogram,Chebyshev,Rank,-1,0.0020826689650219
HSV,Weighted Gradient Histogram,Minkowski,Aucune,-1,0.0019155077480658
HSV,Weighted Gradient Histogram,Minkowski,Probability,-1,0.0015983617896026
HSV,Weighted Gradient Histogram,Minkowski,Magnitude,-1,0.0020095005420714
HSV,Weighted Gradient Histogram,Minkowski,Min-Max,-1,0.0018150381364667
HSV,Weighted Gradient Histogram,Minkowski,Standardization,-1,0.0020059172605212
HSV,Weighted Gradient Histogram,Minkowski,Rank,-1,0.0021567776046588
HSV,Weighted Gradient Histogram,Khi2,Aucune,-1,0.0071428571428571
HSV,Weighted Gradient Histogram,Khi2,Probability,-1,0.0071428571428571
HSV,Weighted Gradient Histogram,Khi2,Magnitude,-1,0.0071428571428571
HSV,Weighted Gradient Histogram,Khi2,Min-Max,-1,0.0071428571428571
HSV,Weighted Gradient Histogram,Khi2,Standardization,-1,0.0020981606331174
HSV,Weighted Gradient Histogram,Khi2,Rank,-1,0.0071428571428571
HSV,Weighted Gradient Histogram,Histogram Intersection,Aucune,-1,0.0011488224052162
HSV,Weighted Gradient Histogram,Histogram Intersection,Probability,-1,0.0006776347757147
HSV,Weighted Gradient Histogram,Histogram Intersection,Magnitude,-1,0.0009256179655695
HSV,Weighted Gradient Histogram,Histogram Intersection,Min-Max,-1,0.0005931753057188
HSV,Weighted Gradient Histogram,Histogram Intersection,Standardization,-1,0.0001709759595989
HSV,Weighted Gradient Histogram,Histogram Intersection,Rank,-1,0.000398598790955
HSV,Statistics,Manhattan (L1),Aucune,-1,0.0030504201680672
HSV,Statistics,Manhattan (L1),Probability,-1,0.0030702947845804
HSV,Statistics,Manhattan (L1),Magnitude,-1,0.0030902360944377
HSV,Statistics,Manhattan (L1),Min-Max,-1,0.0030222088835534
HSV,Statistics,Manhattan (L1),Standardization,-1,0.0032117346938775
HSV,Statistics,Manhattan (L1),Rank,-1,0.004882498453927
HSV,Statistics,Euclidean (L2),Aucune,-1,0.0033053613053613
HSV,Statistics,Euclidean (L2),Probability,-1,0.0031616646658663
HSV,Statistics,Euclidean (L2),Magnitude,-1,0.0032414965986394
HSV,Statistics,Euclidean (L2),Min-Max,-1,0.0032414965986394
HSV,Statistics,Euclidean (L2),Standardization,-1,0.0031462585034013
HSV,Statistics,Euclidean (L2),Rank,-1,0.004882498453927
HSV,Statistics,Chebyshev,Aucune,-1,0.0032441368155653
HSV,Statistics,Chebyshev,Probability,-1,0.0025929705215419
HSV,Statistics,Chebyshev,Magnitude,-1,0.0031462585034013
HSV,Statistics,Chebyshev,Min-Max,-1,0.0031462585034013
HSV,Statistics,Chebyshev,Standardization,-1,0.0031478937728937
HSV,Statistics,Chebyshev,Rank,-1,0.0049115646258503
HSV,Statistics,Minkowski,Aucune,-1,0.0031930618401206
HSV,Statistics,Minkowski,Probability,-1,0.0030702947845804
HSV,Statistics,Minkowski,Magnitude,-1,0.0032117346938775
HSV,Statistics,Minkowski,Min-Max,-1,0.0032117346938775
HSV,Statistics,Minkowski,Standardization,-1,0.0032414965986394
HSV,Statistics,Minkowski,Rank,-1,0.0029974724002567
HSV,Statistics,Khi2,Aucune,-1,0.0071428571428571
HSV,Statistics,Khi2,Probability,-1,0.0071428571428571
HSV,Statistics,Khi2,Magnitude,-1,0.0071428571428571
HSV,Statistics,Khi2,Min-Max,-1,0.0071428571428571
HSV,Statistics,Khi2,Standardization,-1,0.0032414965986394
HSV,Statistics,Khi2,Rank,-1,0.004882498453927
HSV,Statistics,Histogram Intersection,Aucune,-1,0.0006170960187353
HSV,Statistics,Histogram Intersection,Probability,-1,0.0001368386114719
HSV,Statistics,Histogram Intersection,Magnitude,-1,0.0001590835895411
HSV,Statistics,Histogram Intersection,Min-Max,-1,0.000947260777645
HSV,Statistics,Histogram Intersection,Standardization,-1,0.0037734487734487
HSV,Statistics,Histogram Intersection,Rank,-1,0.0050714285714285
HSV,Local Binary Pattern,Manhattan (L1),Aucune,-1,0.0022327327327327
HSV,Local Binary Pattern,Manhattan (L1),Probability,-1,0.0022327327327327
HSV,Local Binary Pattern,Manhattan (L1),Magnitude,-1,0.0022491866922207
HSV,Local Binary Pattern,Manhattan (L1),Min-Max,-1,0.0046027874564459
HSV,Local Binary Pattern,Manhattan (L1),Standardization,-1,0.002184331797235
HSV,Local Binary Pattern,Manhattan (L1),Rank,-1,0.0024068797330252
HSV,Local Binary Pattern,Euclidean (L2),Aucune,-1,0.0020106543909553
HSV,Local Binary Pattern,Euclidean (L2),Probability,-1,0.0022435774309723
HSV,Local Binary Pattern,Euclidean (L2),Magnitude,-1,0.0023425651622656
HSV,Local Binary Pattern,Euclidean (L2),Min-Max,-1,0.0023842609003899
HSV,Local Binary Pattern,Euclidean (L2),Standardization,-1,0.0023765787677078
HSV,Local Binary Pattern,Euclidean (L2),Rank,-1,0.0024074029611844
HSV,Local Binary Pattern,Chebyshev,Aucune,-1,0.0022835120890461
HSV,Local Binary Pattern,Chebyshev,Probability,-1,0.0022835120890461
HSV,Local Binary Pattern,Chebyshev,Magnitude,-1,0.0025764447193018
HSV,Local Binary Pattern,Chebyshev,Min-Max,-1,0.0024468864468864
HSV,Local Binary Pattern,Chebyshev,Standardization,-1,0.0051717032967032
HSV,Local Binary Pattern,Chebyshev,Rank,-1,0.0021662868621393
HSV,Local Binary Pattern,Minkowski,Aucune,-1,0.002204081632653
HSV,Local Binary Pattern,Minkowski,Probability,-1,0.002204081632653
HSV,Local Binary Pattern,Minkowski,Magnitude,-1,0.0022809679427326
HSV,Local Binary Pattern,Minkowski,Min-Max,-1,0.0052857142857142
HSV,Local Binary Pattern,Minkowski,Standardization,-1,0.0022789115646258
HSV,Local Binary Pattern,Minkowski,Rank,-1,0.0024074029611844
HSV,Local Binary Pattern,Khi2,Aucune,-1,0.0071428571428571
HSV,Local Binary Pattern,Khi2,Probability,-1,0.0071428571428571
HSV,Local Binary Pattern,Khi2,Magnitude,-1,0.0071428571428571
HSV,Local Binary Pattern,Khi2,Min-Max,-1,0.0071428571428571
HSV,Local Binary Pattern,Khi2,Standardization,-1,0.001651798737513
HSV,Local Binary Pattern,Khi2,Rank,-1,0.0020873618110082
HSV,Local Binary Pattern,Histogram Intersection,Aucune,-1,0.0001500412773971
HSV,Local Binary Pattern,Histogram Intersection,Probability,-1,0.0001500412773971
HSV,Local Binary Pattern,Histogram Intersection,Magnitude,-1,0.0001334847476158
HSV,Local Binary Pattern,Histogram Intersection,Min-Max,-1,0.0001367971077508
HSV,Local Binary Pattern,Histogram Intersection,Standardization,-1,0.0001518202523904
HSV,Local Binary Pattern,Histogram Intersection,Rank,-1,0.0003906558535041
HSV,Haralick,Manhattan (L1),Aucune,-1,0.0022252058718224
HSV,Haralick,Manhattan (L1),Probability,-1,0.0021818136580702
HSV,Haralick,Manhattan (L1),Magnitude,-1,0.0020721925133689
HSV,Haralick,Manhattan (L1),Min-Max,-1,0.0024037459139499
HSV,Haralick,Manhattan (L1),Standardization,-1,0.0018958119563505
HSV,Haralick,Manhattan (L1),Rank,-1,0.0035426065162907
HSV,Haralick,Euclidean (L2),Aucune,-1,0.0024206349206349
HSV,Haralick,Euclidean (L2),Probability,-1,0.0019346584787761
HSV,Haralick,Euclidean (L2),Magnitude,-1,0.0019418221834188
HSV,Haralick,Euclidean (L2),Min-Max,-1,0.0017225020679778
HSV,Haralick,Euclidean (L2),Standardization,-1,0.0019430427673461
HSV,Haralick,Euclidean (L2),Rank,-1,0.0037705082032813
HSV,Haralick,Chebyshev,Aucune,-1,0.0027870029999577
HSV,Haralick,Chebyshev,Probability,-1,0.0017798990995036
